Subject	Item	Particle	Type	Stimulus	Event	Time	Playback Action	Playback Location	Question	Answer	Scenario
281a523cd2e4ae3caea07c9886ab5a21	133	oh_exclam	conf	Oh I've never heard that before	Scenario						YES%2C HE USES PUNCTUATION 
281a523cd2e4ae3caea07c9886ab5a21	133	oh_exclam	conf	Oh I've never heard that before	Playback	7539	play	0.0			
281a523cd2e4ae3caea07c9886ab5a21	133	oh_exclam	conf	Oh I've never heard that before	Playback	9513	pause	1.889342			
281a523cd2e4ae3caea07c9886ab5a21	133	oh_exclam	conf	Oh I've never heard that before	Rating	11182			How natural does the speaker's tone of voice sound?	5	
281a523cd2e4ae3caea07c9886ab5a21	133	oh_exclam	conf	Oh I've never heard that before	Rating	17113			What is the emotion being conveyed here?	Confusion -- trying to make sense of what is going on	
281a523cd2e4ae3caea07c9886ab5a21	133	oh_exclam	conf	Oh I've never heard that before	Rating	19762			What is the intensity of the speaker's emotion? How expressive do they sound?	5	
a746877fd705e0a92ce2008e13618d72	74	huh_decl	exclam	Huh a package arrived for you	Scenario						No%2C he just makes a statement regarding the package and sounded surprised
a746877fd705e0a92ce2008e13618d72	74	huh_decl	exclam	Huh a package arrived for you	Playback	29244	seeking	0.0			
a746877fd705e0a92ce2008e13618d72	74	huh_decl	exclam	Huh a package arrived for you	Playback	11065	play	0.0			
a746877fd705e0a92ce2008e13618d72	74	huh_decl	exclam	Huh a package arrived for you	Playback	12816	pause	1.691293			
a746877fd705e0a92ce2008e13618d72	74	huh_decl	exclam	Huh a package arrived for you	Playback	26070	seeking	0.0			
a746877fd705e0a92ce2008e13618d72	74	huh_decl	exclam	Huh a package arrived for you	Playback	26071	play	0.0			
a746877fd705e0a92ce2008e13618d72	74	huh_decl	exclam	Huh a package arrived for you	Playback	27796	pause	1.691293			
a746877fd705e0a92ce2008e13618d72	74	huh_decl	exclam	Huh a package arrived for you	Playback	29245	play	0.0			
a746877fd705e0a92ce2008e13618d72	74	huh_decl	exclam	Huh a package arrived for you	Playback	30997	pause	1.691293			
a746877fd705e0a92ce2008e13618d72	74	huh_decl	exclam	Huh a package arrived for you	Rating	31607			How natural does the speaker's tone of voice sound?	4	
a746877fd705e0a92ce2008e13618d72	74	huh_decl	exclam	Huh a package arrived for you	Rating	33709			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
a746877fd705e0a92ce2008e13618d72	74	huh_decl	exclam	Huh a package arrived for you	Rating	39386			What is the intensity of the speaker's emotion? How expressive do they sound?	5	
a746877fd705e0a92ce2008e13618d72	74	huh_decl	exclam	Huh a package arrived for you	Rating	42514			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
a746877fd705e0a92ce2008e13618d72	146	what_exclam	conf	What I've never heard that before	Scenario						It explains their feeling a little bit. He heard something he had never heard before and it seemed to surprise him
a746877fd705e0a92ce2008e13618d72	146	what_exclam	conf	What I've never heard that before	Playback	17657	pause	2.083605			
a746877fd705e0a92ce2008e13618d72	146	what_exclam	conf	What I've never heard that before	Playback	8678	play	0.0			
a746877fd705e0a92ce2008e13618d72	146	what_exclam	conf	What I've never heard that before	Playback	10816	pause	2.083605			
a746877fd705e0a92ce2008e13618d72	146	what_exclam	conf	What I've never heard that before	Playback	15518	seeking	0.0			
a746877fd705e0a92ce2008e13618d72	146	what_exclam	conf	What I've never heard that before	Playback	15518	play	0.0			
a746877fd705e0a92ce2008e13618d72	146	what_exclam	conf	What I've never heard that before	Rating	19139			How natural does the speaker's tone of voice sound?	4	
a746877fd705e0a92ce2008e13618d72	146	what_exclam	conf	What I've never heard that before	Rating	27000			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
a746877fd705e0a92ce2008e13618d72	146	what_exclam	conf	What I've never heard that before	Rating	29566			What is the emotion being conveyed here?	Confusion -- trying to make sense of what is going on	
a746877fd705e0a92ce2008e13618d72	146	what_exclam	conf	What I've never heard that before	Rating	31960			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
a746877fd705e0a92ce2008e13618d72	146	what_exclam	conf	What I've never heard that before	Rating	35047			What is the intensity of the speaker's emotion? How expressive do they sound?	5	
dcdc5917fcbff71ba72c5339e827d9d1	140	what_exclam	exclam	What a package arrived for you	Scenario						The first word%2C "What?!" seemed surprised yet the second part%2C "A package arrived for you" seemed relatively neutral which seems to indicate some confusion.
dcdc5917fcbff71ba72c5339e827d9d1	140	what_exclam	exclam	What a package arrived for you	Playback	5754	play	0.0			
dcdc5917fcbff71ba72c5339e827d9d1	140	what_exclam	exclam	What a package arrived for you	Playback	7800	pause	1.974966			
dcdc5917fcbff71ba72c5339e827d9d1	140	what_exclam	exclam	What a package arrived for you	Rating	9913			How natural does the speaker's tone of voice sound?	4	
dcdc5917fcbff71ba72c5339e827d9d1	140	what_exclam	exclam	What a package arrived for you	Rating	18742			What is the emotion being conveyed here?	Excitement -- something positive has happened	
dcdc5917fcbff71ba72c5339e827d9d1	140	what_exclam	exclam	What a package arrived for you	Rating	40199			What is the emotion being conveyed here?	Confusion -- trying to make sense of what is going on	
dcdc5917fcbff71ba72c5339e827d9d1	140	what_exclam	exclam	What a package arrived for you	Rating	23116			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
dcdc5917fcbff71ba72c5339e827d9d1	68	huh_decl	conf	Huh I've never heard that before	Scenario						"Huh%2C I have never heard that before" tends to be a phrase of surprise and his voice inflection added to the overall feeling that it was something unexpected to him.
dcdc5917fcbff71ba72c5339e827d9d1	68	huh_decl	conf	Huh I've never heard that before	Playback	2703	play	0.0			
dcdc5917fcbff71ba72c5339e827d9d1	68	huh_decl	conf	Huh I've never heard that before	Playback	4583	pause	1.799932			
dcdc5917fcbff71ba72c5339e827d9d1	68	huh_decl	conf	Huh I've never heard that before	Rating	8412			How natural does the speaker's tone of voice sound?	3	
dcdc5917fcbff71ba72c5339e827d9d1	68	huh_decl	conf	Huh I've never heard that before	Rating	14265			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
dcdc5917fcbff71ba72c5339e827d9d1	68	huh_decl	conf	Huh I've never heard that before	Rating	20478			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
d4b8cbcad590b01eba3c2a2384d40560	7	god_conf	conf	God she's never done that before	Scenario						No. It was only a statement of surprise.
d4b8cbcad590b01eba3c2a2384d40560	7	god_conf	conf	God she's never done that before	Playback	6376	play	0.0			
d4b8cbcad590b01eba3c2a2384d40560	7	god_conf	conf	God she's never done that before	Playback	9239	pause	1.8700907			
d4b8cbcad590b01eba3c2a2384d40560	7	god_conf	conf	God she's never done that before	Rating	12527			How natural does the speaker's tone of voice sound?	3	
d4b8cbcad590b01eba3c2a2384d40560	7	god_conf	conf	God she's never done that before	Rating	16277			What is the emotion being conveyed here?	Confusion -- trying to make sense of what is going on	
d4b8cbcad590b01eba3c2a2384d40560	7	god_conf	conf	God she's never done that before	Rating	20120			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
d4b8cbcad590b01eba3c2a2384d40560	79	oh_decl	decl	Oh we're out of flour	Scenario						They stated that they were "out of flower."
d4b8cbcad590b01eba3c2a2384d40560	79	oh_decl	decl	Oh we're out of flour	Playback	8616	play	0.0			
d4b8cbcad590b01eba3c2a2384d40560	79	oh_decl	decl	Oh we're out of flour	Playback	12424	pause	1.9787074			
d4b8cbcad590b01eba3c2a2384d40560	79	oh_decl	decl	Oh we're out of flour	Rating	17266			How natural does the speaker's tone of voice sound?	4	
d4b8cbcad590b01eba3c2a2384d40560	79	oh_decl	decl	Oh we're out of flour	Rating	23233			What is the emotion being conveyed here?	Anger -- annoyed or irritated at an event or situation	
d4b8cbcad590b01eba3c2a2384d40560	79	oh_decl	decl	Oh we're out of flour	Rating	26200			What is the intensity of the speaker's emotion? How expressive do they sound?	3	
e8ed9740cfbce863a1c9c9d8917577f1	38	oh_conf	exclam	Oh a package arrived for you	Scenario						No. It sounds confused but surprised.
e8ed9740cfbce863a1c9c9d8917577f1	38	oh_conf	exclam	Oh a package arrived for you	Playback	8043	pause	0.005413			
e8ed9740cfbce863a1c9c9d8917577f1	38	oh_conf	exclam	Oh a package arrived for you	Playback	10941	pause	1.735986			
e8ed9740cfbce863a1c9c9d8917577f1	38	oh_conf	exclam	Oh a package arrived for you	Playback	6782	pause	1.735986			
e8ed9740cfbce863a1c9c9d8917577f1	38	oh_conf	exclam	Oh a package arrived for you	Playback	7979	seeking	0.0			
e8ed9740cfbce863a1c9c9d8917577f1	38	oh_conf	exclam	Oh a package arrived for you	Playback	7980	play	0.0			
e8ed9740cfbce863a1c9c9d8917577f1	38	oh_conf	exclam	Oh a package arrived for you	Playback	4991	play	0.0			
e8ed9740cfbce863a1c9c9d8917577f1	38	oh_conf	exclam	Oh a package arrived for you	Playback	9201	play	0.06966			
e8ed9740cfbce863a1c9c9d8917577f1	38	oh_conf	exclam	Oh a package arrived for you	Playback	11205	play	0.0			
e8ed9740cfbce863a1c9c9d8917577f1	38	oh_conf	exclam	Oh a package arrived for you	Playback	11205	seeking	0.0			
e8ed9740cfbce863a1c9c9d8917577f1	38	oh_conf	exclam	Oh a package arrived for you	Playback	13001	pause	1.735986			
e8ed9740cfbce863a1c9c9d8917577f1	38	oh_conf	exclam	Oh a package arrived for you	Rating	16156			How natural does the speaker's tone of voice sound?	1	
e8ed9740cfbce863a1c9c9d8917577f1	38	oh_conf	exclam	Oh a package arrived for you	Rating	22151			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
e8ed9740cfbce863a1c9c9d8917577f1	38	oh_conf	exclam	Oh a package arrived for you	Rating	25792			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
e8ed9740cfbce863a1c9c9d8917577f1	110	god_exclam	decl	God I put the toolbox in the shed	Scenario						Yes. It sounds like they forgot something.
e8ed9740cfbce863a1c9c9d8917577f1	110	god_exclam	decl	God I put the toolbox in the shed	Playback	7587	seeking	0.0			
e8ed9740cfbce863a1c9c9d8917577f1	110	god_exclam	decl	God I put the toolbox in the shed	Playback	4352	play	0.0			
e8ed9740cfbce863a1c9c9d8917577f1	110	god_exclam	decl	God I put the toolbox in the shed	Playback	4423	pause	0.018524			
e8ed9740cfbce863a1c9c9d8917577f1	110	god_exclam	decl	God I put the toolbox in the shed	Playback	5062	play	0.08127			
e8ed9740cfbce863a1c9c9d8917577f1	110	god_exclam	decl	God I put the toolbox in the shed	Playback	7360	pause	2.315034			
e8ed9740cfbce863a1c9c9d8917577f1	110	god_exclam	decl	God I put the toolbox in the shed	Playback	7587	play	0.0			
e8ed9740cfbce863a1c9c9d8917577f1	110	god_exclam	decl	God I put the toolbox in the shed	Playback	9960	pause	2.315034			
e8ed9740cfbce863a1c9c9d8917577f1	110	god_exclam	decl	God I put the toolbox in the shed	Rating	13441			How natural does the speaker's tone of voice sound?	1	
e8ed9740cfbce863a1c9c9d8917577f1	110	god_exclam	decl	God I put the toolbox in the shed	Rating	16088			What is the emotion being conveyed here?	Confusion -- trying to make sense of what is going on	
e8ed9740cfbce863a1c9c9d8917577f1	110	god_exclam	decl	God I put the toolbox in the shed	Rating	21144			What is the intensity of the speaker's emotion? How expressive do they sound?	5	
c6f8c57857b0785cfe1952ed57a20f12	75	huh_decl	exclam	Huh you can't be serious right now	Scenario						No%2C just sounds irritated about something that happened that he wasn't expecting.
c6f8c57857b0785cfe1952ed57a20f12	75	huh_decl	exclam	Huh you can't be serious right now	Playback	2702	play	0.0			
c6f8c57857b0785cfe1952ed57a20f12	75	huh_decl	exclam	Huh you can't be serious right now	Playback	4715	pause	1.953016			
c6f8c57857b0785cfe1952ed57a20f12	75	huh_decl	exclam	Huh you can't be serious right now	Rating	9141			How natural does the speaker's tone of voice sound?	5	
c6f8c57857b0785cfe1952ed57a20f12	75	huh_decl	exclam	Huh you can't be serious right now	Rating	19572			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
c6f8c57857b0785cfe1952ed57a20f12	75	huh_decl	exclam	Huh you can't be serious right now	Rating	26889			What is the emotion being conveyed here?	Anger -- annoyed or irritated at an event or situation	
c6f8c57857b0785cfe1952ed57a20f12	75	huh_decl	exclam	Huh you can't be serious right now	Rating	40223			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
c6f8c57857b0785cfe1952ed57a20f12	147	what_exclam	decl	What we're out of flour	Scenario						Yes%2C he sounds upset at first and explains they are out of flour%2C but the flour part is blank and emotionless so it's awkward.
c6f8c57857b0785cfe1952ed57a20f12	147	what_exclam	decl	What we're out of flour	Playback	2712	play	0.0			
c6f8c57857b0785cfe1952ed57a20f12	147	what_exclam	decl	What we're out of flour	Playback	4944	pause	2.174444			
c6f8c57857b0785cfe1952ed57a20f12	147	what_exclam	decl	What we're out of flour	Rating	12246			How natural does the speaker's tone of voice sound?	2	
c6f8c57857b0785cfe1952ed57a20f12	147	what_exclam	decl	What we're out of flour	Rating	20206			What is the emotion being conveyed here?	Anger -- annoyed or irritated at an event or situation	
c6f8c57857b0785cfe1952ed57a20f12	147	what_exclam	decl	What we're out of flour	Rating	26191			What is the intensity of the speaker's emotion? How expressive do they sound?	5	
fad439672e4941c61b3dc6cc9c5002be	47	what_conf	decl	What I'm on the phone	Scenario						Yes%2C he explained exactly why he was confused
fad439672e4941c61b3dc6cc9c5002be	47	what_conf	decl	What I'm on the phone	Playback	2091	play	0.0			
fad439672e4941c61b3dc6cc9c5002be	47	what_conf	decl	What I'm on the phone	Playback	4001	pause	1.849887			
fad439672e4941c61b3dc6cc9c5002be	47	what_conf	decl	What I'm on the phone	Rating	7066			How natural does the speaker's tone of voice sound?	5	
fad439672e4941c61b3dc6cc9c5002be	47	what_conf	decl	What I'm on the phone	Rating	12567			What is the emotion being conveyed here?	Confusion -- trying to make sense of what is going on	
fad439672e4941c61b3dc6cc9c5002be	47	what_conf	decl	What I'm on the phone	Rating	15463			What is the intensity of the speaker's emotion? How expressive do they sound?	5	
fad439672e4941c61b3dc6cc9c5002be	119	huh_exclam	conf	Huh she's never done that before	Scenario						Yes he explained why he was surprised
fad439672e4941c61b3dc6cc9c5002be	119	huh_exclam	conf	Huh she's never done that before	Playback	3120	play	0.0			
fad439672e4941c61b3dc6cc9c5002be	119	huh_exclam	conf	Huh she's never done that before	Playback	5234	pause	2.037347			
fad439672e4941c61b3dc6cc9c5002be	119	huh_exclam	conf	Huh she's never done that before	Rating	6777			How natural does the speaker's tone of voice sound?	5	
fad439672e4941c61b3dc6cc9c5002be	119	huh_exclam	conf	Huh she's never done that before	Rating	8249			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
fad439672e4941c61b3dc6cc9c5002be	119	huh_exclam	conf	Huh she's never done that before	Rating	10426			What is the intensity of the speaker's emotion? How expressive do they sound?	5	
b83adc4d0d4eb9659110984fe2da08ae	74	huh_decl	exclam	Huh a package arrived for you	Scenario						sort of..always nice to get a package
